,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
1698,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1981,5,25-44 years,3.0,24.5,
1699,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1982,6,25-44 years,3.0,24.1,
1700,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1983,7,25-44 years,3.0,23.8,
1701,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1984,8,25-44 years,3.0,24.1,
1702,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1985,9,25-44 years,3.0,23.7,
1703,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1986,10,25-44 years,3.0,24.6,
1704,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1987,11,25-44 years,3.0,24.2,
1705,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1988,12,25-44 years,3.0,24.3,
1706,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1989,13,25-44 years,3.0,23.8,
1707,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1990,14,25-44 years,3.0,24.4,
1708,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1991,15,25-44 years,3.0,23.9,
1709,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1992,16,25-44 years,3.0,23.7,
1710,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1993,17,25-44 years,3.0,24.1,
1711,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1994,18,25-44 years,3.0,24.4,
1712,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1995,19,25-44 years,3.0,24.4,
1713,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1996,20,25-44 years,3.0,23.8,
1714,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1997,21,25-44 years,3.0,23.2,
1715,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1998,22,25-44 years,3.0,22.7,
1716,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,1999,23,25-44 years,3.0,21.6,
1717,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2000,24,25-44 years,3.0,21.3,
1718,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2001,25,25-44 years,3.0,22.2,
1719,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2002,26,25-44 years,3.0,22.5,
1720,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2003,27,25-44 years,3.0,22.3,
1721,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2004,28,25-44 years,3.0,22.2,
1722,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2005,29,25-44 years,3.0,22.1,
1723,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2006,30,25-44 years,3.0,22.1,
1724,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2007,31,25-44 years,3.0,22.9,
1725,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2008,32,25-44 years,3.0,22.8,
1726,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2009,33,25-44 years,3.0,23.0,
1727,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2010,34,25-44 years,3.0,23.6,
1728,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2011,35,25-44 years,3.0,24.0,
1729,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2012,36,25-44 years,3.0,24.5,
1730,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2013,37,25-44 years,3.0,24.1,
1731,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2014,38,25-44 years,3.0,24.4,
1732,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2015,39,25-44 years,3.0,25.2,
1733,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2016,40,25-44 years,3.0,26.2,
1734,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2017,41,25-44 years,3.0,27.5,
1735,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-44 years,3.13,2018,42,25-44 years,3.0,27.7,
1736,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1950,1,25-34 years,3.1,13.4,
1737,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1960,2,25-34 years,3.1,14.7,
1738,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1970,3,25-34 years,3.1,19.8,
1739,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1980,4,25-34 years,3.1,25.0,
1740,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1981,5,25-34 years,3.1,25.4,
1741,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1982,6,25-34 years,3.1,25.2,
1742,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1983,7,25-34 years,3.1,25.1,
1743,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1984,8,25-34 years,3.1,25.1,
1744,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1985,9,25-34 years,3.1,24.7,
1745,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1986,10,25-34 years,3.1,25.8,
1746,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1987,11,25-34 years,3.1,25.1,
1747,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1988,12,25-34 years,3.1,25.4,
1748,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1989,13,25-34 years,3.1,24.7,
1749,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1990,14,25-34 years,3.1,24.8,
1750,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1991,15,25-34 years,3.1,24.8,
1751,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1992,16,25-34 years,3.1,23.7,
1752,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1993,17,25-34 years,3.1,24.4,
1753,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1994,18,25-34 years,3.1,24.9,
1754,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1995,19,25-34 years,3.1,24.8,
1755,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1996,20,25-34 years,3.1,23.1,
1756,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1997,21,25-34 years,3.1,22.5,
1757,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1998,22,25-34 years,3.1,21.5,
1758,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,1999,23,25-34 years,3.1,20.7,
1759,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2000,24,25-34 years,3.1,19.6,
1760,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2001,25,25-34 years,3.1,21.1,
1761,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2002,26,25-34 years,3.1,20.9,
1762,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2003,27,25-34 years,3.1,21.1,
1763,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2004,28,25-34 years,3.1,21.0,
1764,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2005,29,25-34 years,3.1,20.6,
1765,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2006,30,25-34 years,3.1,20.5,
1766,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2007,31,25-34 years,3.1,21.5,
1767,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2008,32,25-34 years,3.1,21.2,
1768,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2009,33,25-34 years,3.1,21.0,
1769,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2010,34,25-34 years,3.1,22.5,
1770,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2011,35,25-34 years,3.1,23.1,
1771,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2012,36,25-34 years,3.1,23.4,
1772,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2013,37,25-34 years,3.1,23.4,
1773,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2014,38,25-34 years,3.1,23.8,
1774,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2015,39,25-34 years,3.1,24.7,
1775,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2016,40,25-34 years,3.1,26.0,
1776,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2017,41,25-34 years,3.1,27.6,
1777,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 25-34 years,3.131,2018,42,25-34 years,3.1,27.4,
1778,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1950,1,35-44 years,3.2,21.3,
1779,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1960,2,35-44 years,3.2,21.0,
1780,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1970,3,35-44 years,3.2,22.1,
1781,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1980,4,35-44 years,3.2,22.5,
1782,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1981,5,35-44 years,3.2,23.2,
1783,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1982,6,35-44 years,3.2,22.6,
1784,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1983,7,35-44 years,3.2,22.0,
1785,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1984,8,35-44 years,3.2,22.7,
1786,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1985,9,35-44 years,3.2,22.3,
1787,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1986,10,35-44 years,3.2,23.0,
1788,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1987,11,35-44 years,3.2,23.0,
1789,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1988,12,35-44 years,3.2,22.9,
1790,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1989,13,35-44 years,3.2,22.8,
1791,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1990,14,35-44 years,3.2,23.9,
1792,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1991,15,35-44 years,3.2,23.0,
1793,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1992,16,35-44 years,3.2,23.6,
1794,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1993,17,35-44 years,3.2,23.9,
1795,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1994,18,35-44 years,3.2,24.0,
1796,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1995,19,35-44 years,3.2,24.0,
1797,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1996,20,35-44 years,3.2,24.5,
1798,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1997,21,35-44 years,3.2,23.8,
1799,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1998,22,35-44 years,3.2,23.8,
1800,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,1999,23,35-44 years,3.2,22.4,
1801,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2000,24,35-44 years,3.2,22.8,
1802,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2001,25,35-44 years,3.2,23.1,
1803,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2002,26,35-44 years,3.2,23.9,
1804,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2003,27,35-44 years,3.2,23.4,
1805,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2004,28,35-44 years,3.2,23.3,
1806,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2005,29,35-44 years,3.2,23.4,
1807,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2006,30,35-44 years,3.2,23.5,
1808,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2007,31,35-44 years,3.2,24.2,
1809,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2008,32,35-44 years,3.2,24.4,
1810,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2009,33,35-44 years,3.2,24.9,
1811,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2010,34,35-44 years,3.2,24.6,
1812,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2011,35,35-44 years,3.2,24.9,
1813,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2012,36,35-44 years,3.2,25.7,
1814,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2013,37,35-44 years,3.2,24.8,
1815,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2014,38,35-44 years,3.2,25.0,
1816,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2015,39,35-44 years,3.2,25.9,
1817,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2016,40,35-44 years,3.2,26.3,
1818,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2017,41,35-44 years,3.2,27.5,
1819,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 35-44 years,3.132,2018,42,35-44 years,3.2,28.1,
1820,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1950,1,45-64 years,4.0,37.1,
1821,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1960,2,45-64 years,4.0,34.4,
1822,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1970,3,45-64 years,4.0,30.0,
1823,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1980,4,45-64 years,4.0,23.7,
1824,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1981,5,45-64 years,4.0,23.7,
1825,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1982,6,45-64 years,4.0,25.1,
1826,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1983,7,45-64 years,4.0,24.9,
1827,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1984,8,45-64 years,4.0,25.5,
1828,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1985,9,45-64 years,4.0,25.3,
1829,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1986,10,45-64 years,4.0,25.7,
1830,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1987,11,45-64 years,4.0,25.4,
1831,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1988,12,45-64 years,4.0,23.5,
1832,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1989,13,45-64 years,4.0,23.7,
1833,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1990,14,45-64 years,4.0,24.3,
1834,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1991,15,45-64 years,4.0,24.4,
1835,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1992,16,45-64 years,4.0,23.0,
1836,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1993,17,45-64 years,4.0,22.8,
1837,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1994,18,45-64 years,4.0,21.9,
1838,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1995,19,45-64 years,4.0,22.2,
1839,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1996,20,45-64 years,4.0,22.7,
1840,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1997,21,45-64 years,4.0,22.1,
1841,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1998,22,45-64 years,4.0,21.9,
1842,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,1999,23,45-64 years,4.0,20.8,
1843,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2000,24,45-64 years,4.0,21.3,
1844,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2001,25,45-64 years,4.0,22.5,
1845,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2002,26,45-64 years,4.0,23.5,
1846,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2003,27,45-64 years,4.0,23.5,
1847,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2004,28,45-64 years,4.0,23.6,
1848,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2005,29,45-64 years,4.0,23.9,
1849,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2006,30,45-64 years,4.0,24.6,
1850,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2007,31,45-64 years,4.0,25.7,
1851,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2008,32,45-64 years,4.0,27.4,
1852,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2009,33,45-64 years,4.0,27.9,
1853,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2010,34,45-64 years,4.0,29.2,
1854,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2011,35,45-64 years,4.0,28.9,
1855,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2012,36,45-64 years,4.0,29.5,
1856,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2013,37,45-64 years,4.0,29.0,
1857,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2014,38,45-64 years,4.0,29.7,
1858,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2015,39,45-64 years,4.0,29.5,
1859,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2016,40,45-64 years,4.0,29.1,
1860,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2017,41,45-64 years,4.0,30.1,
1861,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-64 years,3.14,2018,42,45-64 years,4.0,31.0,
1862,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1950,1,45-54 years,4.1,32.0,
1863,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1960,2,45-54 years,4.1,31.6,
1864,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1970,3,45-54 years,4.1,27.9,
1865,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1980,4,45-54 years,4.1,22.9,
1866,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1981,5,45-54 years,4.1,22.5,
1867,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1982,6,45-54 years,4.1,24.1,
1868,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1983,7,45-54 years,4.1,23.9,
1869,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1984,8,45-54 years,4.1,23.7,
1870,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1985,9,45-54 years,4.1,23.6,
1871,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1986,10,45-54 years,4.1,24.6,
1872,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1987,11,45-54 years,4.1,23.9,
1873,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1988,12,45-54 years,4.1,21.9,
1874,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1989,13,45-54 years,4.1,22.6,
1875,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1990,14,45-54 years,4.1,23.2,
1876,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1991,15,45-54 years,4.1,23.6,
1877,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1992,16,45-54 years,4.1,22.3,
1878,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1993,17,45-54 years,4.1,22.2,
1879,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1994,18,45-54 years,4.1,21.9,
1880,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1995,19,45-54 years,4.1,22.5,
1881,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1996,20,45-54 years,4.1,22.9,
1882,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1997,21,45-54 years,4.1,22.1,
1883,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1998,22,45-54 years,4.1,22.6,
1884,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,1999,23,45-54 years,4.1,21.5,
